code,name,weight,shares,price
2330,台積電,58.79,571775988,2320.0
2887,台新新光金,0.84,548433705,35.55
2891,中信金,1.17,414650799,64.8
2883,凱基金,0.5,368640294,30.55
2884,玉山金,0.58,355949033,38.0
2890,永豐金,0.52,306606249,39.6
2317,鴻海,3.16,285738257,250.0
2886,兆豐金,0.61,276717456,50.7
2303,聯電,1.42,272906536,118.5
2892,第一金,0.4,262297958,35.3
2885,元大金,0.77,258214016,69.0
5880,合庫金,0.28,245497534,26.55
2882,國泰金,0.96,223216340,99.2
2880,華南金,0.4,215303319,43.25
2881,富邦金,1.08,195242593,128.5
1216,統一,0.36,115740358,73.9
1303,南亞,0.87,115308293,170.5
2412,中華電,0.52,89319289,136.5
3711,日月光投控,1.97,77610000,585.0
2344,華邦電,0.52,72403494,157.0
3231,緯創,0.58,70679671,195.0
2382,廣達,0.8,61876686,300.5
2301,光寶科,0.49,45791288,252.0
2308,台達電,3.19,45183504,1620.0
4904,遠傳,0.18,41549190,101.0
2327,國巨*,0.91,36856222,566.0
2454,聯發科,5.89,34437606,3865.0
3045,台灣大,0.16,33132893,111.0
3037,欣興,1.28,30857106,924.0
6505,台塑化,0.08,26968202,68.2
2449,京元電子,0.28,26733969,245.5
2408,南亞科,0.51,26712528,436.0
2603,長榮,0.22,25517955,206.0
4958,臻鼎-KY,0.37,17844636,444.0
2357,華碩,0.57,15796449,806.0
2345,智邦,1.18,11592168,2320.0
2395,研華,0.29,10796860,576.0
2360,致茂,0.69,8622652,1925.0
2368,金像電,0.32,8044089,897.0
3017,奇鋐,0.87,7488479,2600.0
2383,台光電,1.52,6793950,5140.0
8046,南電,0.23,5015645,1045.0
3665,貿聯-KY,0.42,4181835,2300.0
6669,緯穎,0.64,2431434,6205.0
3008,大立光,0.43,2195385,4355.0
3653,健策,0.38,2037870,4145.0
3443,創意,0.35,1877995,4145.0
3661,世芯-KY,0.28,1844421,3390.0
7769,鴻勁,0.37,1334805,6190.0
2059,川湖,0.52,1290544,9495.0
202608TX,臺股期貨,0.25,648,0.0
202608NYF,台灣50ETF股票期貨,0.02,348,0.0
