code,name,weight,shares,price
2303,聯電,5.37,79000000,123.0
2344,華邦電,4.14,42300000,178.0
2330,台積電,16.94,12680000,2395.0
2327,國巨*,3.0,9000000,617.0
3037,欣興,4.68,8460000,992.0
3711,日月光投控,2.75,8000000,629.0
2337,旺宏,0.57,7498000,132.5
1303,南亞,0.73,7000000,190.0
6239,力成,0.83,5360000,282.5
3189,景碩,2.02,4250000,842.0
3017,奇鋐,5.66,3515000,2760.0
2317,鴻海,0.48,3200000,263.0
2308,台達電,3.01,3040000,1805.0
6488,環球晶,1.37,2646000,933.0
1717,長興,0.11,2500000,71.9
2345,智邦,2.83,2307000,2135.0
3211,順達,0.46,2000000,412.0
2454,聯發科,4.44,2000000,4020.0
8046,南電,1.26,1795000,1150.0
6274,台燿,1.49,1680000,1600.0
2383,台光電,5.18,1635000,5535.0
3450,聯鈞,0.45,1600000,473.5
8996,高力,1.04,1600000,1065.0
1560,中砂,0.6,1500000,687.0
3533,嘉澤,1.38,1240000,1990.0
3665,貿聯-KY,1.43,1200000,2200.0
2481,強茂,0.08,1100000,141.5
6223,旺矽,3.87,1060000,6600.0
2049,上銀,0.21,1010000,368.0
8358,金居,0.21,900000,418.5
3583,辛耘,0.37,900000,702.0
2360,致茂,1.09,897000,2080.0
3653,健策,1.98,800000,4065.0
3264,欣銓,0.08,700000,216.5
6805,富世達,0.71,700000,1790.0
3443,創意,1.45,510000,4955.0
4958,臻鼎-KY,0.13,500000,490.0
4966,譜瑞-KY,0.16,500000,591.0
6669,緯穎,1.67,500000,5930.0
3008,大立光,1.17,462000,4355.0
6285,啟碁,0.05,350000,254.0
2455,全新,0.07,336000,367.5
2404,漢唐,0.16,250000,1150.0
6442,光聖,0.2,225000,1450.0
5274,信驊,2.06,214500,17370.0
6415,矽力*-KY,0.04,150000,466.5
7769,鴻勁,0.47,130000,6350.0
6196,帆宣,0.0,1000,510.0
5347,世界,0.0,1000,159.5
8299,群聯,0.0,1000,2210.0
