code,name,weight,shares,price
2303,聯華電子,1.85,700000,128.0
2885,元大金融控股,0.67,493000,63.1
2327,國巨*,3.98,303000,642.0
2344,華邦電子,0.87,260000,154.5
3037,欣興電子,4.13,232000,839.0
3711,日月光投資控股,2.64,207000,613.0
2330,台灣積體電路製造,9.29,188000,2350.0
8150,南茂科技,0.34,180000,90.8
8046,南亞電路板,3.84,170000,1110.0
2472,立隆電子工業,0.89,162000,258.5
2486,一詮精密工業,0.72,150000,219.0
6438,迅得機械,0.42,140000,145.0
2368,金像電子,2.54,135000,901.0
3023,信邦電子,0.69,113000,285.0
2345,智邦科技,5.18,110000,2220.0
3264,欣銓科技,0.46,107000,206.0
4958,臻鼎科技控股,1.06,107000,482.0
2455,全新光電科技,0.69,101000,333.0
2308,台達電子工業,3.61,98000,1785.0
2313,華通電腦,0.38,90000,201.5
3017,奇鋐科技,4.03,80000,2380.0
3044,健鼎科技,0.64,78000,393.0
2449,京元電子,0.45,77000,271.0
2383,台光電子材料,7.79,77000,4755.0
2454,聯發科技,5.72,74000,3750.0
3665,貿聯控股,3.21,71000,2205.0
6274,台燿科技,1.79,68000,1255.0
5439,高技企業,0.32,65180,234.0
3357,西北臺慶科技,0.22,50000,212.0
6213,聯茂電子,0.32,50000,309.5
6669,緯穎科技服務,5.19,43000,5730.0
8210,勤誠興業,0.89,38000,1095.0
6223,旺矽科技,4.33,36000,5720.0
8996,高力熱處理工業,0.67,32000,1005.0
3189,景碩科技,0.46,31000,711.0
3105,穩懋半導體,0.22,30000,355.0
3211,順達科技,0.24,30000,374.0
3653,健策精密工業,2.22,30000,3430.0
2467,志聖工業,0.3,27000,515.0
6531,愛普科技,0.44,27000,858.0
2360,致茂電子,1.15,26000,2080.0
3583,辛耘企業,0.39,25000,715.0
6187,萬潤科技,0.52,24000,1035.0
5289,宜鼎國際,0.61,22000,1330.0
8358,金居開發,0.16,20000,371.0
6139,亞翔工程,0.27,17000,840.0
7769,鴻勁,2.05,16000,6055.0
3167,大量科技,0.19,15000,620.0
6515,穎崴科技,1.75,13000,6295.0
5536,聖暉工程科技,0.28,12000,1105.0
7750,新代,0.52,12000,2025.0
6805,富世達股份有限公司,0.28,9000,1410.0
5274,信驊科技,2.72,8800,14695.0
3026,禾伸堂企業,0.06,5000,640.0
2404,漢唐集成,0.12,5000,1120.0
3443,創意電子,0.43,5000,4070.0
