code,name,weight,shares,price
2303,聯電,3.28,73690000,121.0
2327,國巨*,5.29,18313000,751.0
3711,日月光投控,3.57,17948000,540.0
3037,欣興,4.22,12466000,911.0
2330,台積電,9.63,11960000,2295.0
8150,南茂,0.39,11635000,87.2
8046,南電,3.46,10828000,831.0
2368,金像電,4.34,8315000,1360.0
2317,鴻海,0.71,7307000,269.5
2308,台達電,5.55,6572000,2255.0
2345,智邦,5.48,6334000,2420.0
6147,頎邦,0.51,5775000,251.0
3017,奇鋐,4.62,5191000,2570.0
2002,中鋼,0.03,5163000,18.65
3665,貿聯-KY,3.54,4703848,2095.0
2454,聯發科,7.27,4649000,4070.0
6274,台燿,2.62,4643000,1615.0
2383,台光電,7.94,4486000,4770.0
6191,精成科,0.14,3988000,94.7
6278,台表科,0.26,3734000,197.5
2449,京元電子,0.37,3645000,288.5
5439,高技,0.45,3528000,363.5
6669,緯穎,4.62,2492000,5275.0
8210,勤誠,1.2,2267000,1375.0
3653,健策,3.12,2267000,3820.0
6223,旺矽,4.46,2169000,5885.0
6805,富世達,1.2,1761000,1895.0
3376,新日興,0.14,1741000,236.5
4966,譜瑞-KY,0.4,1642000,691.0
6187,萬潤,0.53,1334000,1130.0
2404,漢唐,0.5,1200000,1110.0
8996,高力,0.48,1034000,1210.0
8358,金居,0.21,980000,610.0
6510,精測,1.1,930000,3390.0
3533,嘉澤,0.7,852000,2290.0
6271,同欣電,0.06,686000,218.5
1590,亞德客-KY,0.24,530000,1280.0
1319,東陽,0.02,511000,97.8
6515,穎崴,1.33,442000,8380.0
2382,廣達,0.06,422000,376.5
5274,信驊,2.63,422000,17855.0
2313,華通,0.03,329000,252.0
3443,創意,0.25,167000,4255.0
1815,富喬,0.0,107000,98.9
2439,美律,0.0,18000,90.1
2481,強茂,0.0,5000,148.5
5347,世界,0.0,1000,161.0
3008,大立光,0.0,1000,3535.0
3264,欣銓,0.0,1000,216.5
3661,世芯-KY,0.0,1000,4170.0
