code,name,weight,shares,price
2330,台積電,56.9,520372386,2390.0
2887,台新新光金,0.72,493581352,31.6
2891,中信金,1.22,378335596,69.9
2883,凱基金,0.47,335082015,29.8
2884,玉山金,0.52,323382358,35.0
2890,永豐金,0.5,273171850,39.55
2317,鴻海,3.06,259742989,256.0
2886,兆豐金,0.54,251444931,44.55
2303,聯電,2.03,248936625,178.0
2892,第一金,0.36,238254299,32.05
2885,元大金,0.72,234848170,66.1
5880,合庫金,0.26,222687371,24.4
2882,國泰金,1.03,202869613,110.0
2880,華南金,0.34,195557507,37.0
2881,富邦金,1.1,177416544,134.5
1216,統一,0.36,105113284,75.1
1303,南亞,0.74,104805323,156.0
2412,中華電,0.53,81161630,143.5
3711,日月光投控,2.07,70735717,653.0
2344,華邦電,0.66,65807751,205.0
3231,緯創,0.47,64234490,157.5
2382,廣達,0.94,56228128,372.0
2301,光寶科,0.41,41605984,216.5
2308,台達電,3.75,41355074,2000.0
4904,遠傳,0.19,37737954,107.0
2327,國巨*,1.73,33597492,1050.0
2454,聯發科,6.21,31479159,4285.0
3045,台灣大,0.17,30062082,119.5
3037,欣興,1.31,28063870,931.0
6505,台塑化,0.06,24407678,55.2
2408,南亞科,0.53,24266268,443.5
2449,京元電子,0.35,23130578,333.5
2603,長榮,0.2,23109687,186.5
4958,臻鼎-KY,0.45,16220626,587.0
2357,華碩,0.49,14357376,771.0
2345,智邦,1.16,10610847,2375.0
2395,研華,0.22,9807814,473.5
2360,致茂,0.78,7841545,2160.0
2368,金像電,0.41,7312086,1255.0
3017,奇鋐,0.78,6808030,2530.0
2383,台光電,1.6,6203487,5560.0
8046,南電,0.22,4556744,955.0
3665,貿聯-KY,0.33,3803091,2005.0
6669,緯穎,0.46,2211002,4605.0
3008,大立光,0.47,1996993,4900.0
3653,健策,0.29,1853510,3640.0
3443,創意,0.38,1708654,4880.0
3661,世芯-KY,0.32,1678093,4330.0
7769,鴻勁,0.38,1213573,6755.0
2059,川湖,0.39,1173320,7505.0
202607NYF,台灣50ETF股票期貨,0.09,1738,0.0
202607TX,臺股期貨,0.33,778,0.0
