code,name,weight,shares,price
2303,聯電,4.38,67400000,110.0
2344,華邦電,1.88,24600000,129.5
2882,國泰金,0.72,16001000,77.9
2337,旺宏,1.33,14232000,162.5
2330,台積電,18.06,13770000,2265.0
2891,中信金,0.38,11801000,54.8
3711,日月光投控,2.97,9940000,547.0
5347,世界,0.92,9911000,159.0
3037,欣興,3.54,7400000,821.0
2327,國巨*,2.08,7100000,455.5
4958,臻鼎-KY,0.92,4045000,401.0
6147,頎邦,0.48,4000000,207.0
2368,金像電,2.83,3860000,1290.0
2313,華通,0.46,3031000,235.5
3017,奇鋐,3.84,2720000,2455.0
8046,南電,1.23,2655000,786.0
2481,強茂,0.19,2510000,117.5
3036,文曄,0.36,2365000,270.0
3044,健鼎,0.52,1894000,477.5
2308,台達電,2.16,1823000,2075.0
2345,智邦,2.51,1720000,2505.0
8358,金居,0.43,1700000,428.0
3211,順達,0.34,1601000,367.5
2383,台光電,3.59,1350000,4615.0
3665,貿聯-KY,1.52,1285000,2095.0
8299,群聯,1.86,1163000,2735.0
8996,高力,0.59,970000,1040.0
3105,穩懋,0.25,957000,450.5
3583,辛耘,0.47,900000,888.0
4979,華星光,0.28,860000,551.0
1560,中砂,0.32,851000,642.0
4966,譜瑞-KY,0.35,784000,757.0
3533,嘉澤,0.97,710000,2330.0
6669,緯穎,1.94,650000,5115.0
2049,上銀,0.13,601000,392.5
6223,旺矽,2.01,560000,6135.0
8210,勤誠,0.45,553000,1410.0
6274,台燿,0.41,551000,1260.0
2360,致茂,0.68,529000,2240.0
3653,健策,0.82,430000,3465.0
6442,光聖,0.38,360000,1740.0
3081,聯亞,0.4,255000,2710.0
3529,力旺,0.52,255000,3450.0
6805,富世達,0.22,215000,1735.0
7769,鴻勁,0.65,166000,6895.0
2454,聯發科,0.31,155000,3260.0
5274,信驊,1.47,155000,16150.0
2455,全新,0.03,145000,358.5
3443,創意,0.4,145000,4845.0
6515,穎崴,0.84,140000,9780.0
