code,name,weight,shares,price
2330,台積電,63.26,473052996,1990.0
2887,台新新光金,0.71,444526207,24.15
2891,中信金,1.19,343218917,53.3
2883,凱基金,0.41,305269092,21.05
2884,玉山金,0.63,296601590,32.05
2890,永豐金,0.53,245090282,32.7
2317,鴻海,3.18,235690621,200.0
2886,兆豐金,0.58,228247389,39.3
2303,聯電,0.88,225234762,60.1
2002,中鋼,0.29,216006230,20.2
2885,元大金,0.68,210774145,47.45
2892,第一金,0.39,209698997,28.45
5880,合庫金,0.31,202225698,23.9
2882,國泰金,0.86,180942120,72.0
2880,華南金,0.41,179784532,34.0
2881,富邦金,0.92,161254731,86.7
1303,南亞,0.55,95218697,85.7
1216,統一,0.45,95157691,72.0
1301,台塑,0.29,81079022,51.4
2412,中華電,0.65,73748374,134.5
3711,日月光投控,1.76,63734548,417.5
2344,華邦電,0.37,60301740,94.4
3231,緯創,0.53,59117866,134.5
2382,廣達,1.08,51193582,319.0
2308,台達電,4.28,37620708,1740.0
2301,光寶科,0.38,37537399,153.5
4904,遠傳,0.21,34279031,94.3
2327,國巨*,0.61,30001376,303.5
2454,聯發科,3.18,28408303,1620.0
3045,台灣大,0.2,27316255,110.0
3037,欣興,1.0,25854000,626.0
6505,台塑化,0.08,23009674,55.1
2408,南亞科,0.31,21704506,225.5
2449,京元電子,0.41,21018442,295.0
2603,長榮,0.27,20998497,200.0
6919,康霈*,0.13,18607763,104.5
2357,華碩,0.5,13198003,578.0
2345,智邦,1.18,9626746,1820.0
2395,研華,0.2,8873813,342.5
2360,致茂,0.86,7162317,1880.0
2368,金像電,0.5,6652287,1055.0
3017,奇鋐,0.95,6292681,2200.0
2383,台光電,1.3,5561624,3325.0
2207,和泰車,0.18,5408283,498.0
6669,緯穎,0.49,2000220,3645.0
3008,大立光,0.32,1855430,2430.0
3653,健策,0.42,1628971,4045.0
3661,世芯-KY,0.32,1535740,3090.0
7769,鴻勁,0.3,1102670,4100.0
2059,川湖,0.25,1097450,3335.0
202605NYF,台灣50ETF股票期貨,0.09,1738,0.0
202605TX,臺股期貨,0.19,388,0.0
