code,name,weight,shares,price
2330,台積電,57.74,568055151,2415.0
2887,台新新光金,0.86,545014213,37.5
2891,中信金,1.11,411709056,64.6
2884,玉山金,0.61,372192194,38.7
2883,凱基金,0.5,366490022,32.25
2890,永豐金,0.51,304748760,39.15
2317,鴻海,3.02,283961258,246.5
2886,兆豐金,0.54,275200160,46.6
2303,聯電,1.36,271175708,123.5
2885,元大金,0.71,266950266,62.8
2892,第一金,0.37,260943407,33.4
5880,合庫金,0.26,250660605,25.0
2882,國泰金,0.96,221911227,102.5
2880,華南金,0.36,216330460,39.6
2881,富邦金,1.16,194085413,138.5
1216,統一,0.37,115173712,77.7
1303,南亞,1.1,114603078,207.0
2412,中華電,0.51,88822205,136.0
3711,日月光投控,1.97,77157442,592.0
2344,華邦電,0.56,71960264,181.5
3231,緯創,0.53,70267242,182.0
2382,廣達,0.87,61506750,332.5
2301,光寶科,0.58,45526771,307.0
2308,台達電,3.35,44899912,1750.0
4904,遠傳,0.18,41338363,101.0
2327,國巨*,0.86,36613780,537.0
2454,聯發科,5.58,34224368,3945.0
3045,台灣大,0.16,33010017,115.5
3037,欣興,1.53,30674028,1160.0
6505,台塑化,0.08,26953304,70.4
2449,京元電子,0.28,26583977,244.0
2408,南亞科,0.61,26558536,517.0
2603,長榮,0.25,25452721,231.0
4958,臻鼎-KY,0.36,17738440,453.0
2357,華碩,0.64,15707145,971.0
2345,智邦,1.02,11521054,2055.0
2395,研華,0.31,10747372,688.0
2360,致茂,0.72,8572668,1980.0
2368,金像電,0.35,7996031,1040.0
3017,奇鋐,1.05,7441045,3155.0
2383,台光電,1.57,6757348,5895.0
8046,南電,0.27,4986123,1180.0
3665,貿聯-KY,0.36,4160749,2005.0
6669,緯穎,0.69,2417126,6785.0
3008,大立光,0.64,2187587,6290.0
3653,健策,0.48,2024280,5725.0
3443,創意,0.47,1865613,6125.0
3661,世芯-KY,0.3,1840039,3960.0
7769,鴻勁,0.35,1326047,6335.0
2059,川湖,0.78,1282088,14510.0
202609NYF,台灣50ETF股票期貨,0.03,738,0.0
202609TX,臺股期貨,0.23,588,0.0
