code,name,weight,shares,price
2303,聯電,3.17,71690000,131.5
2327,國巨*,5.03,18313000,769.0
3711,日月光投控,3.54,17948000,577.0
3037,欣興,4.15,12466000,933.0
2330,台積電,10.03,11960000,2365.0
8150,南茂,0.37,11635000,96.8
8046,南電,3.29,10828000,845.0
2368,金像電,3.95,7949000,1315.0
2317,鴻海,0.72,7307000,284.5
2308,台達電,5.41,6572000,2300.0
2345,智邦,5.6,6334000,2490.0
6147,頎邦,0.51,5775000,243.0
2382,廣達,0.75,5441000,390.5
3017,奇鋐,4.87,5191000,2600.0
2002,中鋼,0.04,5163000,19.3
3665,貿聯-KY,3.6,4703848,2200.0
2383,台光電,7.82,4486000,4885.0
2454,聯發科,6.55,4405000,4300.0
6274,台燿,2.47,4400000,1535.0
6191,精成科,0.14,3988000,100.5
6278,台表科,0.27,3734000,206.5
2449,京元電子,0.38,3645000,309.5
5439,高技,0.46,3528000,353.0
6669,緯穎,4.8,2492000,5660.0
3653,健策,3.16,2267000,3620.0
6223,旺矽,4.37,2169000,5515.0
8210,勤誠,1.09,2167000,1370.0
6805,富世達,1.22,1761000,1950.0
3376,新日興,0.15,1741000,237.0
4966,譜瑞-KY,0.4,1642000,663.0
6187,萬潤,0.53,1334000,1080.0
2404,漢唐,0.49,1200000,1205.0
8996,高力,0.46,1034000,1125.0
8358,金居,0.21,980000,586.0
6510,精測,1.21,930000,3565.0
3533,嘉澤,0.71,852000,2365.0
6271,同欣電,0.05,686000,236.5
1590,亞德客-KY,0.25,530000,1320.0
1319,東陽,0.02,511000,97.9
6515,穎崴,1.35,442000,8425.0
5274,信驊,2.7,422000,17525.0
2313,華通,0.03,329000,259.0
3443,創意,0.26,167000,4410.0
1815,富喬,0.0,107000,96.9
2439,美律,0.0,18000,91.9
2481,強茂,0.0,5000,165.0
3008,大立光,0.0,1000,3680.0
3264,欣銓,0.0,1000,211.0
3661,世芯-KY,0.0,1000,4285.0
5347,世界,0.0,1000,156.5
