code,name,weight,shares,price
2885,元大金,1.59,37384000,59.2
2887,台新新光金,0.6,32229000,24.6
2891,中信金,1.17,25506000,62.1
2330,台積電,40.03,23576000,2355.0
2317,鴻海,5.03,23392000,293.5
2883,凱基金,0.38,22521000,22.65
2884,玉山金,0.49,21242000,31.45
2890,永豐金,0.42,18829000,30.45
2892,第一金,0.32,15750000,27.75
2886,兆豐金,0.47,15693000,41.45
2303,聯電,1.57,15514000,146.0
5880,合庫金,0.25,15403000,22.85
2412,中華電,1.5,14832000,140.5
2880,華南金,0.34,14117000,32.85
2881,富邦金,1.08,13314000,110.5
2882,國泰金,0.82,12830000,88.2
1303,南亞,0.6,7448000,107.5
1216,統一,0.34,6458000,73.7
3711,日月光投控,2.67,6338000,601.0
2344,華邦電,0.56,4246000,168.0
2308,台達電,6.8,4041000,2420.0
3231,緯創,0.55,4018000,174.0
2382,廣達,1.05,3679000,372.5
3037,欣興,2.38,3415000,1050.0
4904,遠傳,0.24,3359000,97.1
6505,台塑化,0.13,3272000,53.3
3045,台灣大,0.25,3059000,114.0
2454,聯發科,9.37,2901000,4555.0
2301,光寶科,0.46,2846000,234.5
2603,長榮,0.46,2810000,224.0
2327,國巨*,1.54,2545000,790.0
4958,臻鼎-KY,0.84,2256000,548.0
2408,南亞科,0.57,1915000,381.5
2449,京元電子,0.33,1501000,318.0
2345,智邦,2.29,1325000,2510.0
2357,華碩,0.61,926000,837.0
8046,南電,0.39,638000,905.0
3665,貿聯-KY,0.87,558000,2120.0
2360,致茂,0.92,530000,2580.0
2368,金像電,0.42,458000,1325.0
3017,奇鋐,0.85,440000,2785.0
2383,台光電,1.48,428000,5070.0
3653,健策,0.94,330000,3840.0
3443,創意電子,0.83,258000,4655.0
6669,緯穎,0.61,156000,5515.0
3008,大立光,0.41,149000,3835.0
7769,鴻勁,0.73,142000,7515.0
3661,世芯-KY,0.34,103000,4855.0
2059,川湖,0.34,94000,5215.0
6515,穎崴,0.31,53000,8705.0
202606TX,臺股期貨,2.43,370,0.0
