code,name,weight,shares,price
2885,元大金,1.81,44594000,66.7
2887,台新新光金,0.84,38445000,35.45
2891,中信金,1.17,30452000,65.0
2330,台積電,41.75,28279000,2420.0
2317,鴻海,4.04,27907000,235.5
2883,凱基金,0.49,26861000,29.5
2884,玉山金,0.53,25337000,34.5
2890,永豐金,0.55,22560000,39.65
2892,第一金,0.38,18848000,33.55
2886,兆豐金,0.52,18779000,47.0
5880,合庫金,0.28,18467000,25.2
2303,聯電,1.82,18113000,151.0
2412,中華電,1.43,17749000,133.0
2880,華南金,0.4,16893000,39.25
2881,富邦金,1.24,15947000,125.0
2882,國泰金,0.9,15354000,96.1
1303,南亞,1.22,8874000,210.0
1216,統一,0.37,7728000,78.5
3711,日月光投控,3.16,7638000,641.0
2344,華邦電,0.55,5068000,164.5
3231,緯創,0.44,4991000,142.5
2308,台達電,5.52,4829000,1855.0
2382,廣達,1.01,4368000,380.0
3037,欣興,2.31,4071000,874.0
4904,遠傳,0.24,4034000,95.1
6505,台塑化,0.17,3884000,66.2
3045,台灣大,0.24,3660000,109.0
2454,聯發科,7.82,3455000,3660.0
2301,光寶科,0.45,3413000,212.5
2603,長榮,0.41,3376000,194.5
2327,國巨*,1.47,3039000,778.0
4958,臻鼎-KY,1.01,2700000,629.0
2408,南亞科,0.67,2310000,448.0
2449,京元電子,0.33,1800000,291.5
2345,智邦,2.24,1585000,2280.0
2357,華碩,0.49,1133000,703.0
8046,南電,0.66,775000,1290.0
3665,貿聯-KY,0.77,667000,1775.0
2360,致茂,0.71,612000,1820.0
3017,奇鋐,0.7,538000,2120.0
2368,金像電,0.33,531000,1015.0
2383,台光電,1.58,515000,4970.0
3653,健策,0.75,377000,3070.0
3443,創意電子,0.77,310000,4020.0
6669,緯穎,0.6,193000,4905.0
3008,大立光,0.43,175000,4265.0
7769,鴻勁,0.67,165000,6395.0
3661,世芯-KY,0.27,120000,3725.0
2059,川湖,0.58,113000,7995.0
6515,穎崴,0.23,53000,7040.0
202608TX,臺股期貨,2.68,480,0.0
