code,name,weight,shares
2887,台新新光金,2.1,53425000
2883,凱基金,1.23,37017000
2890,永豐金,1.61,31200000
2885,元大金,2.06,28051000
2891,中信金,2.14,25722000
2880,華南金,1.32,23195000
2882,國泰金,2.09,17339000
2317,鴻海,5.78,16204000
2330,台積電,43.02,14284000
2884,玉山金,0.71,13146000
2892,第一金,0.45,9747000
2886,兆豐金,0.61,9743000
2303,聯電,0.94,9668000
5880,合庫金,0.36,9508000
2881,富邦金,1.2,8309000
1303,南亞,0.61,4622000
2412,中華電,0.9,4168000
1216,統一,0.46,3992000
2308,台達電,5.85,2806000
3037,欣興,2.01,2787000
3711,日月光投控,1.52,2709000
3231,緯創,0.52,2545000
2382,廣達,1.04,2263000
4904,遠傳,0.3,2079000
2454,聯發科,5.68,2011000
6505,台塑化,0.18,1994000
3045,台灣大,0.32,1888000
2301,光寶科,0.45,1763000
2603,長榮,0.59,1751000
2327,國巨*,0.69,1581000
2449,京元電子,0.45,956000
6446,藥華藥,0.78,727000
2357,華碩,0.47,583000
2395,研華,0.22,425000
2379,瑞昱,0.3,414000
2345,智邦,0.91,413000
8046,南電,0.31,395000
2360,致茂,0.63,291000
2368,金像電,0.33,277000
3017,奇鋐,0.77,275000
2383,台光電,0.98,270000
1519,華城,0.29,190000
3665,貿聯-KY,0.41,159000
6669,緯穎,0.63,97000
7769,鴻勁,0.6,93000
3008,大立光,0.35,91000
3653,健策,0.42,88000
3443,創意電子,0.28,73000
3661,世芯-KY,0.33,64000
2059,川湖,0.3,58000
202603TX,臺股期貨,3.21,300
