code,name,weight,shares,price
2408,南亞科,2.87,2382000,216.5
5347,世界,1.4,2230000,113.0
3037,欣興,3.2,1250000,460.0
2486,一詮,0.98,1204000,146.0
3105,穩懋,1.58,904000,313.5
8046,南電,2.3,840000,491.0
8358,金居,0.92,748000,221.5
3163,波若威,3.09,662000,839.0
8996,高力,2.81,655000,772.0
2330,台積電,6.11,607000,1810.0
8021,尖點,0.72,557920,231.0
2449,京元電子,0.86,552000,278.5
2345,智邦,4.6,539000,1535.0
2344,華邦電,0.28,513000,99.5
4749,新應材,2.42,504000,863.0
4991,環宇-KY,1.11,500000,397.5
6584,南俊國際,1.38,458000,540.0
3189,景碩,0.8,447013,320.5
8299,群聯,3.71,396000,1685.0
2360,致茂,2.98,362000,1480.0
3017,奇鋐,3.92,362000,1945.0
6531,愛普*,1.0,359000,501.0
2317,鴻海,0.37,342000,195.0
3533,嘉澤,3.66,336000,1955.0
2383,台光電,4.72,316000,2685.0
6442,光聖,3.27,304000,1935.0
7751,竑騰,2.35,279000,1515.0
2308,台達電,2.17,275000,1415.0
6274,台燿,0.68,225000,541.0
2368,金像電,1.1,222000,888.0
1519,華城,1.01,207000,881.0
5439,高技,0.31,201000,275.5
6781,AES-KY,1.18,194000,1090.0
6223,旺矽,3.92,192000,3670.0
8210,勤誠,0.82,169000,868.0
2059,川湖,2.78,142000,3520.0
7769,鴻勁,2.88,139000,3720.0
6805,富世達,1.22,119000,1835.0
6515,穎崴,4.97,109000,8190.0
3653,健策,2.15,98000,3950.0
5289,宜鼎,0.48,88000,978.0
3529,力旺,0.93,66000,2535.0
3443,創意,0.91,65000,2505.0
6669,緯穎,1.35,65000,3725.0
3661,世芯-KY,1.0,58000,3110.0
3324,雙鴻,0.3,54000,1005.0
5274,信驊,1.7,28000,10910.0
