code,name,weight,shares,price
RIVN,RIVIAN AUTOMOTIVE INC-A,1.4,31321,0.0
NU,NU HOLDINGS LTD/CAYMAN ISL-A,0.66,15758,0.0
INTC,INTEL CORP,2.62,10813,0.0
WRBY,WARBY PARKER INC-CLASS A,0.69,9842,0.0
FIGR,FIGURE TECHNOLOGY SOLUT-CL A,0.97,9524,0.0
U,UNITY SOFTWARE INC,0.94,7728,0.0
ZM,ZOOM COMMUNICATIONS INC,1.95,7559,0.0
ON,ON SEMICONDUCTOR,1.42,7069,0.0
HOOD,ROBINHOOD MARKETS INC - A,2.03,6823,0.0
NVDA,NVIDIA CORP,3.84,6676,0.0
GFS,GLOBALFOUNDRIES INC,0.81,6439,0.0
TEM,TEMPUS AI INC,1.17,6222,0.0
NOW,SERVICENOW INC,2.02,5862,0.0
LMND,LEMONADE INC,0.86,5822,0.0
ALGM,ALLEGRO MICROSYSTEMS INC,0.55,5445,0.0
CRWD,CROWDSTRIKE HOLDINGS INC - A,2.81,5425,0.0
TTWO,TAKE-TWO INTERACTIVE SOFTWRE,3.4,5318,0.0
SHOP,SHOPIFY INC - CLASS A,2.15,5210,0.0
DOCN,DIGITALOCEAN HOLDINGS INC,1.37,4342,0.0
SYM,SYMBOTIC INC,0.47,4252,0.0
PANW,PALO ALTO NETWORKS INC,3.86,4151,0.0
CRM,SALESFORCE INC,2.31,4103,0.0
GLW,CORNING INC,1.6,3827,0.0
TWLO,TWILIO INC - A,2.34,3741,0.0
SNOW,SNOWFLAKE INC-CLASS A,3.2,3701,0.0
AVGO,BROADCOM INC,3.57,3661,0.0
XYZ,BLOCK INC,0.81,3570,0.0
AMKR,AMKOR TECHNOLOGY INC,0.47,3535,0.0
NET,CLOUDFLARE INC - CLASS A,2.68,3435,0.0
GOOG,ALPHABET INC-CL C,2.89,3109,0.0
CRWV,COREWEAVE INC,0.74,3070,0.0
HUBS,HUBSPOT INC,1.98,3050,0.0
TSLA,TESLA INC,2.85,3005,0.0
ESTC,ELASTIC NV,0.62,2871,0.0
ORCL,ORACLE CORP,1.17,2856,0.0
LRCX,LAM RESEARCH CORP,2.18,2536,0.0
TEAM,ATLASSIAN CORP PLC-CLASS A,1.16,2509,0.0
MSFT,MICROSOFT CORP,3.25,2384,0.0
PLTR,PALANTIR TECHNOLOGIES INC-A,1.08,2216,0.0
ENTG,ENTEGRIS INC,0.8,2060,0.0
SPCX,SPACE EXPLORATION TECHN-CL A,0.78,2028,0.0
TXN,TEXAS INSTRUMENTS INC,1.43,1990,0.0
AMD,ADVANCED MICRO DEVICES,2.6,1970,0.0
BE,BLOOM ENERGY CORP- A,1.07,1784,0.0
ADBE,ADOBE INC,1.32,1759,0.0
TTMI,TTM TECHNOLOGIES,0.54,1623,0.0
CIEN,CIENA CORP,1.75,1583,0.0
AMZN,AMAZON.COM INC,1.07,1494,0.0
MTSI,MACOM TECHNOLOGY SOLUTIONS H,1.0,1341,0.0
ADI,ANALOG DEVICES INC,1.1,1076,0.0
CDNS,CADENCE DESIGN SYS INC,0.97,1058,0.0
TSM,TAIWAN SEMICONDUCTOR-SP ADR,1.17,1023,0.0
VICR,VICOR CORP,0.54,993,0.0
META,META PLATFORMS INC-CLASS A,1.55,981,0.0
INTU,INTUIT INC,0.82,866,0.0
TXG,10X GENOMICS INC-CLASS A,0.15,852,0.0
APP,APPLOVIN CORP-CLASS A,0.63,740,0.0
ROK,ROCKWELL AUTOMATION INC,0.87,731,0.0
LITE,LUMENTUM HOLDINGS INC,1.82,707,0.0
AMAT,APPLIED MATERIALS INC,0.69,524,0.0
TWST,TWIST BIOSCIENCE CORP,0.21,515,0.0
ILMN,ILLUMINA INC,0.3,487,0.0
VEEV,VEEVA SYSTEMS INC-CLASS A,0.29,438,0.0
ASML,ASML HOLDING NV-NY REG SHS,1.75,366,0.0
CBRS,CEREBRAS SYSTEMS INC - A,0.17,350,0.0
MU,MICRON TECHNOLOGY INC,0.84,328,0.0
SNDK,SANDISK CORP-W/I,0.6,145,0.0
FN,FABRINET,0.06,50,0.0
