code,name,weight,shares,price
2330,台積電,58.31,531048578,2465.0
2887,台新新光金,0.84,504196854,35.85
2891,中信金,1.23,385955331,71.3
2883,凱基金,0.47,342206115,30.7
2884,玉山金,0.52,329898016,34.75
2890,永豐金,0.51,278819209,41.9
2317,鴻海,2.86,265305613,237.5
2886,兆豐金,0.54,256490070,46.8
2303,聯電,1.8,253939947,163.0
2892,第一金,0.37,243047501,34.1
2885,元大金,0.74,239746479,71.5
5880,合庫金,0.26,227174127,25.1
2882,國泰金,0.91,206979133,98.0
2880,華南金,0.35,199496810,39.7
2881,富邦金,1.03,181244236,126.0
1216,統一,0.38,107233223,78.6
1303,南亞,0.88,107181667,182.0
2412,中華電,0.5,82289373,139.5
3711,日月光投控,2.22,72162102,625.0
2344,華邦電,0.54,67132703,168.5
3231,緯創,0.43,65528401,146.5
2382,廣達,0.97,57363709,377.0
2301,光寶科,0.41,42448403,214.0
2308,台達電,3.59,41986024,1885.0
4904,遠傳,0.17,38303930,93.2
2327,國巨*,1.4,34275552,891.0
2454,聯發科,5.73,32087333,3995.0
3045,台灣大,0.15,30064743,113.0
3037,欣興,1.14,28663079,863.0
6505,台塑化,0.07,24898817,59.4
2408,南亞科,0.49,24756450,396.0
2449,京元電子,0.33,23595716,305.5
2603,長榮,0.21,23574490,196.0
4958,臻鼎-KY,0.44,16548626,565.0
2357,華碩,0.46,14645949,687.0
2345,智邦,1.22,10823058,2415.0
2395,研華,0.25,10005031,546.0
2360,致茂,0.66,7998942,1855.0
2368,金像電,0.36,7458784,1150.0
3017,奇鋐,0.74,6945471,2325.0
2383,台光電,1.52,6323399,5315.0
8046,南電,0.26,4647920,1105.0
3665,貿聯-KY,0.33,3879630,1900.0
6669,緯穎,0.52,2255444,5050.0
3008,大立光,0.37,2037320,3950.0
3653,健策,0.28,1890545,3200.0
3443,創意,0.34,1743220,4400.0
3661,世芯-KY,0.33,1711836,4065.0
7769,鴻勁,0.37,1237440,6055.0
2059,川湖,0.45,1196364,8095.0
202607TX,臺股期貨,0.55,1318,0.0
202607NYF,台灣50ETF股票期貨,0.06,1288,0.0
202608NYF,台灣50ETF股票期貨,0.03,600,0.0
202608TX,臺股期貨,0.16,390,0.0
