code,name,weight,shares,price
2887,台新新光金,3.01,139113350,43.8
2883,凱基金,1.91,96221000,40.45
2884,玉山金,2.1,90279000,46.2
2890,永豐金,1.85,80728100,45.7
2885,元大金,2.66,74787320,70.4
2886,兆豐金,1.69,66296000,51.1
5880,合庫金,0.9,65968175,27.2
2892,第一金,1.33,65873000,39.75
2880,華南金,1.41,60078880,46.65
2891,中信金,1.18,33491000,70.4
2330,台積電,40.02,32261000,2480.0
2412,中華電,2.09,28630000,144.5
2317,鴻海,2.74,21438000,250.0
2303,聯電,1.65,20500000,157.0
2881,富邦金,1.36,17500000,154.5
2882,國泰金,0.96,16966000,113.0
3481,群創,0.36,14212000,50.4
1303,南亞,1.14,9806000,239.5
1216,統一,0.31,8289000,74.7
3711,日月光投控,2.01,5755000,663.0
2344,華邦電,0.47,5480000,174.0
3231,緯創,0.48,5303000,186.5
2382,廣達,0.82,4762000,344.5
4904,遠傳,0.23,4272000,106.0
3045,台灣大,0.25,4036000,124.5
6505,台塑化,0.17,3964000,88.5
2408,南亞科,0.96,3820000,516.0
2308,台達電,3.51,3665000,1875.0
2301,光寶科,0.53,3662000,288.5
2603,長榮,0.45,3654000,242.0
2327,國巨*,0.95,3289000,557.0
2454,聯發科,6.84,2620000,5010.0
3037,欣興,1.44,2550000,1020.0
4958,臻鼎-KY,0.35,1400000,470.0
2357,華碩,0.58,1212000,946.0
2395,研華,0.31,880000,706.0
2345,智邦,0.85,880000,1840.0
2360,致茂,0.86,700000,2375.0
6446,藥華藥,0.37,640000,1150.0
2368,金像電,0.32,603000,1045.0
6669,緯穎,0.64,602524,2150.0
3017,奇鋐,1.02,598000,3415.0
2383,台光電,1.4,570000,4895.0
8046,南電,0.26,440000,1060.0
3665,貿聯-KY,0.38,340000,2300.0
3653,健策,0.56,189000,5790.0
7769,鴻勁,0.56,180000,6000.0
3008,大立光,0.51,157000,6400.0
3443,創意電子,0.65,155000,7615.0
2059,川湖,0.79,124000,12800.0
202610TX,臺股期貨,1.8,370,0.0
