code,name,weight,shares,price
2330,台積電,56.46,560012245,2460.0
2887,台新新光金,0.96,536993495,44.4
2891,中信金,1.16,405382403,69.5
2884,玉山金,0.69,366221093,46.4
2883,凱基金,0.59,360856934,39.3
2890,永豐金,0.56,300284225,45.25
2317,鴻海,2.84,279797376,250.5
2886,兆豐金,0.56,270832675,51.1
2303,聯電,1.71,267282418,156.0
2885,元大金,0.75,262760250,70.0
2892,第一金,0.41,256637702,39.8
5880,合庫金,0.27,245873727,27.3
2882,國泰金,1.0,218536611,110.5
2880,華南金,0.4,212758384,47.65
2881,富邦金,1.2,191121689,150.5
1216,統一,0.34,113228354,75.0
1303,南亞,1.1,112875480,238.0
2412,中華電,0.51,87423759,145.5
3711,日月光投控,2.05,76028678,638.0
2344,華邦電,0.5,70886693,179.5
3231,緯創,0.52,69192298,186.5
2382,廣達,0.85,60566021,343.0
2301,光寶科,0.53,44815664,282.0
2308,台達電,3.37,44247540,1735.0
4904,遠傳,0.18,40649781,107.0
2327,國巨*,0.82,36084002,550.0
2454,聯發科,6.87,33733796,4710.0
3045,台灣大,0.16,32380890,124.0
3037,欣興,1.25,30230056,981.0
2408,南亞科,0.62,29558899,525.0
6505,台塑化,0.09,26290882,86.5
2449,京元電子,0.32,26161340,291.5
2603,長榮,0.24,24892339,240.5
4958,臻鼎-KY,0.35,18098613,473.0
2357,華碩,0.59,15464688,960.0
2345,智邦,0.85,11354527,1855.0
2395,研華,0.3,10564555,690.0
2360,致茂,0.82,8446428,2290.0
2368,金像電,0.34,7977526,1020.0
3017,奇鋐,1.02,7332680,3430.0
6446,藥華藥,0.34,7240000,1180.0
6669,緯穎,0.62,7105420,2140.0
2383,台光電,1.33,6661486,4890.0
8046,南電,0.25,5742061,1100.0
3665,貿聯-KY,0.38,4096414,2210.0
3008,大立光,0.56,2150432,6430.0
3653,健策,0.47,1996505,5525.0
3443,創意,0.57,1840201,7150.0
7769,鴻勁,0.32,1306792,6540.0
2059,川湖,0.66,1264428,12495.0
202610TX,臺股期貨,0.29,748,0.0
202610NYF,台灣50ETF股票期貨,0.03,738,0.0
