code,name,weight,shares,price
2330,台積電,63.15,472451515,1780.0
2887,台新新光金,0.78,442800374,23.75
2891,中信金,1.34,343030082,51.9
2883,凱基金,0.44,304067855,19.4
2884,玉山金,0.71,295845597,32.0
2890,永豐金,0.57,244214984,30.75
2317,鴻海,3.37,236889151,194.0
2886,兆豐金,0.66,227664984,38.65
2303,聯電,0.96,224660676,57.0
2002,中鋼,0.31,215454759,19.15
2885,元大金,0.71,210037253,44.45
2892,第一金,0.45,209165145,28.15
5880,合庫金,0.36,201710174,23.2
2882,國泰金,0.96,180480294,70.4
2880,華南金,0.45,179326182,33.1
2881,富邦金,1.05,160874813,86.4
1303,南亞,0.53,94974744,81.4
1216,統一,0.51,94915032,71.9
1301,台塑,0.28,80872046,48.25
2412,中華電,0.74,73559584,134.0
3711,日月光投控,1.58,63232263,353.5
2344,華邦電,0.41,60087360,93.0
3231,緯創,0.55,58966155,125.5
2382,廣達,1.08,50863210,281.0
2308,台達電,3.93,37524797,1485.0
2301,光寶科,0.4,37440730,149.5
4904,遠傳,0.24,34190732,91.0
2327,國巨*,0.55,29925358,258.0
2454,聯發科,3.23,28556177,1510.0
3045,台灣大,0.23,27245919,109.0
6505,台塑化,0.1,22951205,56.4
2408,南亞科,0.33,21648585,220.5
2603,長榮,0.32,20945143,203.5
2449,京元電子,0.42,20943088,272.0
6919,康霈*,0.12,18771059,78.5
2357,華碩,0.55,13163644,562.0
2345,智邦,1.1,9554687,1635.0
2395,研華,0.21,8851321,321.5
2360,致茂,0.79,7107889,1625.0
2368,金像電,0.43,6628668,898.0
3017,奇鋐,0.94,6245285,2135.0
2383,台光電,1.09,5520088,2785.0
2207,和泰車,0.2,5393919,499.0
6669,緯穎,0.5,1995105,3370.0
3008,大立光,0.3,1850487,2180.0
3653,健策,0.47,1624079,3890.0
3661,世芯-KY,0.29,1531434,2750.0
7769,鴻勁,0.29,1097880,3710.0
2059,川湖,0.26,1093660,3460.0
202604NYF,台灣50ETF股票期貨,0.1,1738,0.0
202604TX,臺股期貨,0.64,1328,0.0
