code,name,weight,shares,price
TXG US,10X Genomics Inc,4.34,126095,0.0
BEAM US,光束治療公司,3.61,89529,0.0
BMNR US,BitMine Immersion Technologi,1.27,53552,0.0
CRSP US,CRISPR治療公司,3.23,46622,0.0
CRCL US,Circle Internet Group Inc,5.59,41976,0.0
CERS US,Cerus公司,0.14,40375,0.0
NTLA US,英特利亞治療公司,0.66,39350,0.0
PLTR US,帕蘭提爾科技公司,5.96,33810,0.0
BLSH US,Bullish,1.46,33199,0.0
ROKU US,Roku Inc,5.22,32358,0.0
TWST US,Twist Bioscience Corp,2.7,31798,0.0
XYZ US,布洛克公司,2.77,30344,0.0
SHOP US,Shopify公司,3.95,27949,0.0
HOOD US,羅賓漢市場公司,2.63,25202,0.0
VCYT US,Veracyte公司,1.31,22281,0.0
JOBY US,喬比航空公司,0.32,21117,0.0
COIN US,比特幣基地全球公司,4.48,20000,0.0
TSLA US,特斯拉公司,9.28,17016,0.0
CRWV US,CoreWeave Inc,2.09,15887,0.0
P US,愛惠浦公司,1.2,13370,0.0
AMD US,超微半導體公司,7.8,12244,0.0
NVDA US,輝達,3.12,11846,0.0
BWXT US,BWX科技股份有限公司,2.4,9784,0.0
ILMN US,伊魯米納公司,1.84,9453,0.0
AMZN US,亞馬遜公司,2.84,8436,0.0
TER US,泰瑞達公司,3.77,8013,0.0
NTRA US,那提拉公司,2.1,8000,0.0
TSM US,台積電,3.65,6994,0.0
CCJ US,卡梅科公司,0.82,6000,0.0
BIDU US,百度股份有限公司,0.81,4959,0.0
TEM US,Tempus AI Inc,0.28,4410,0.0
AVGO US,博通公司,1.59,3039,0.0
GOOGL US,Alphabet公司 Class A,1.24,2595,0.0
META US,Meta平台公司,2.02,2592,0.0
BABA US,阿里巴巴,0.29,1876,0.0
DE US,迪爾,0.61,920,0.0
CBRS US,Cerebras Systems Inc,0.18,593,0.0
