code,name,weight,shares,price
2337,旺宏,2.62,340000,150.0
6770,力積電,0.63,216000,57.6
8358,金居,2.96,201000,272.0
6274,台燿,6.48,150000,797.0
2455,全新,1.98,127000,290.5
3037,欣興,3.66,108000,620.0
3363,上詮,3.84,92729,763.0
2330,台積電,7.52,71000,1950.0
2368,金像電,3.5,59000,998.0
3017,奇鋐,6.42,53000,2230.0
6683,雍智科技,4.5,52000,1595.0
2308,台達電,4.55,51000,1665.0
3665,貿聯 -KY,5.54,48000,2015.0
8299,群聯,4.03,46000,1615.0
2345,智邦,3.85,42000,1710.0
3491,昇達科,3.34,35000,1760.0
6805,富世達,2.89,29000,1890.0
3443,創意,4.17,29000,2510.0
6223,旺矽,6.54,27000,4470.0
2383,台光電,4.36,25000,3170.0
2360,致茂,2.29,23000,1725.0
6739,竹陞科技,1.7,21000,1490.0
3653,健策,4.14,18000,4010.0
6442,光聖,1.49,13000,2165.0
6510,精測,1.66,9000,3405.0
7769,鴻勁,1.38,6000,4260.0
