code,name,weight,shares,price
2883,凱基金控,2.06,6476000,30.65
2890,永豐金控,1.5,3651220,38.55
2303,聯電,2.48,1900000,128.0
2344,華邦電子,2.9,1749000,154.5
2885,元大金,1.16,1729000,63.1
2618,長榮航,0.59,1369000,40.7
2891,中信金,0.73,1112000,63.6
2027,大成鋼,0.49,1070000,43.55
2881,富邦金控,1.24,918000,127.5
3481,群創光電,0.4,817000,49.5
2637,慧洋-KY,0.63,739000,83.8
1301,台塑,0.44,688000,62.7
2347,聯強,0.6,656000,88.6
3264,欣銓,1.27,595000,206.0
2330,台積電,13.95,572000,2350.0
3702,大聯大,0.68,570000,117.5
4904,遠傳,0.62,560000,105.5
2882,國泰金,0.55,543000,97.0
2408,南亞科,2.27,503000,401.0
1303,南亞,0.82,456000,177.5
3711,日月光投控,2.44,388000,613.0
2327,國巨*,2.4,370000,642.0
2412,中華電,0.52,360000,139.0
4958,臻鼎-KY,1.56,320000,482.0
3037,欣興,2.64,301000,839.0
3189,景碩科技,2.04,277000,711.0
8358,金居開發,0.88,230000,371.0
6274,台燿,2.81,216000,1255.0
8046,南電,2.06,185000,1110.0
6257,矽格,0.37,164000,217.0
2308,台達電子,2.8,154000,1785.0
2368,金像電子,1.26,136000,901.0
2345,智邦,2.92,126000,2220.0
2454,聯發科,4.35,114000,3750.0
6196,帆宣,0.58,109000,526.0
2395,研華,0.6,101000,581.0
8021,尖點,0.4,99000,370.0
6223,旺矽,5.81,98000,5720.0
6488,環球晶圓,1.06,96000,1065.0
3017,奇鋐,2.31,93000,2380.0
2360,致茂,1.81,83000,2080.0
6446,藥華醫藥,0.98,79228,1135.0
2383,台光電子,3.79,76000,4755.0
3653,健策,1.42,39000,3430.0
6669,緯穎,2.2,37000,5730.0
2059,川湖,3.17,37000,7735.0
6515,穎崴,2.39,36000,6295.0
3443,創意電子,1.38,33000,4070.0
7769,鴻勁,1.9,30000,6055.0
5274,信驊科技,2.53,16600,14695.0
202608TX,台指期貨,1.83,19,0.0
