code,name,weight,shares,price
2330,台積電,58.49,571712353,2370.0
2887,台新新光金,0.86,548372490,35.3
2891,中信金,1.18,414604589,64.8
2883,凱基金,0.5,368599159,30.4
2884,玉山金,0.6,355909323,38.45
2890,永豐金,0.54,306572034,40.05
2317,鴻海,3.15,285706362,253.0
2886,兆豐金,0.62,276686586,51.6
2303,聯電,1.43,272876071,118.0
2892,第一金,0.41,262268703,35.95
2885,元大金,0.79,258185216,68.0
5880,合庫金,0.29,245470189,26.9
2882,國泰金,0.98,223191430,100.5
2880,華南金,0.41,215279309,43.05
2881,富邦金,1.11,195220808,129.5
1216,統一,0.38,115727453,73.0
1303,南亞,0.87,115295428,165.0
2412,中華電,0.54,89309324,139.0
3711,日月光投控,2.0,77601335,610.0
2344,華邦電,0.5,72395414,143.0
3231,緯創,0.61,70671786,186.0
2382,廣達,0.82,61869786,296.5
2301,光寶科,0.51,45786183,229.5
2308,台達電,3.23,45178464,1580.0
4904,遠傳,0.19,41544560,103.5
2327,國巨*,0.92,36852112,552.0
2454,聯發科,5.87,34433761,3910.0
3045,台灣大,0.16,33129203,112.0
3037,欣興,1.26,30853661,865.0
6505,台塑化,0.08,26965207,67.7
2449,京元電子,0.29,26730989,233.5
2408,南亞科,0.51,26709548,396.5
2603,長榮,0.23,25515120,207.5
4958,臻鼎-KY,0.35,17842646,421.5
2357,華碩,0.56,15794689,799.0
2345,智邦,1.19,11590878,2335.0
2395,研華,0.27,10795660,576.0
2360,致茂,0.73,8621692,1960.0
2368,金像電,0.32,8043194,872.0
3017,奇鋐,0.86,7487644,2550.0
2383,台光電,1.54,6793195,4980.0
8046,南電,0.23,5015090,953.0
3665,貿聯-KY,0.42,4181370,2095.0
6669,緯穎,0.67,2431164,5925.0
3008,大立光,0.42,2195140,3960.0
3653,健策,0.37,2037645,3770.0
3443,創意,0.34,1877790,4185.0
3661,世芯-KY,0.28,1844216,3250.0
7769,鴻勁,0.36,1334660,6425.0
2059,川湖,0.54,1290404,8635.0
202608TX,臺股期貨,0.25,648,0.0
202608NYF,台灣50ETF股票期貨,0.02,348,0.0
