code,name,weight,shares,price
2330,台積電,60.19,476486316,2220.0
2887,台新新光金,0.58,447623143,23.15
2891,中信金,1.05,345597177,54.9
2883,凱基金,0.38,307442521,21.95
2884,玉山金,0.53,298668836,31.9
2890,永豐金,0.42,246796987,30.55
2317,鴻海,3.24,237961302,251.0
2886,兆豐金,0.5,229838287,39.55
2303,聯電,1.36,226804608,98.4
2002,中鋼,0.22,217511686,18.4
2885,元大金,0.66,212241713,55.8
2892,第一金,0.35,211160536,29.5
5880,合庫金,0.26,203635236,22.85
2882,國泰金,0.78,182203211,77.3
2880,華南金,0.33,181037652,32.75
2881,富邦金,0.85,162378931,94.7
1303,南亞,0.46,95882251,86.5
1216,統一,0.4,95820896,75.2
1301,台塑,0.21,81644014,46.9
2412,中華電,0.57,74262363,137.5
3711,日月光投控,1.96,64229404,548.0
2344,華邦電,0.45,60721871,122.0
3231,緯創,0.46,59529770,140.5
2382,廣達,0.96,51548910,340.5
2308,台達電,4.54,37880804,2165.0
2301,光寶科,0.44,37799031,211.5
4904,遠傳,0.19,34517879,96.9
2327,國巨*,0.78,30210127,420.0
2454,聯發科,5.44,28692191,3495.0
3045,台灣大,0.18,27506463,112.0
3037,欣興,1.28,26033621,892.0
6505,台塑化,0.07,23169930,52.9
2408,南亞科,0.41,21855660,321.0
2449,京元電子,0.35,21164874,305.0
2603,長榮,0.25,21144673,210.0
6919,康霈*,0.1,18741315,99.3
2357,華碩,0.5,13289907,663.0
2345,智邦,1.44,9693306,2435.0
2395,研華,0.23,8935509,464.5
2360,致茂,0.91,7211981,2405.0
2368,金像電,0.53,6698623,1350.0
3017,奇鋐,0.9,6336201,2585.0
2383,台光電,1.53,5600024,4930.0
2207,和泰車,0.14,5445915,473.5
6669,緯穎,0.61,2014044,5580.0
3008,大立光,0.33,1868230,2850.0
3653,健策,0.31,1640235,3530.0
3661,世芯-KY,0.42,1546236,4780.0
7769,鴻勁,0.47,1110350,7440.0
2059,川湖,0.31,1104874,5250.0
202605NYF,台灣50ETF股票期貨,0.09,1738,0.0
202605TX,臺股期貨,0.12,268,0.0
